Time (mins),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),CA1 (OPR),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),Interlayer (LM),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH),DG (GH)
40.317,52.714,51.072,54.565,60.495,44.118,35.079,34.315,33.659,63.438,41.389,58.874,64.552,52.301,36.174,39.284,64.756,82.891,82.154,79.320,75.595,83.586,68.101,60.847,49.363,59.335,69.140,61.501,60.549,57.408,54.435,52.825,45.460,54.778,51.490,49.312,54.658,63.271,52.779,50.152,49.063,52.651,53.951,31.799,31.570,33.501,38.339,36.757,49.748,66.042,40.944,43.713,66.446,73.816,64.546,77.892,69.554,77.629,72.996,75.038,63.239,62.488,62.075,61.035,63.184,62.969,44.341,44.484,44.066,46.425,47.213,44.199,45.811,41.701,44.466,44.114,45.789,46.010,46.004,54.035,45.816,45.625,56.987,32.961,44.222,38.608,32.506,32.529,32.917,42.914,34.958,38.603,39.313,43.739,73.764,58.563,64.431,65.150,54.458,64.449,63.117,64.234,63.199,60.659,59.708,54.300,61.713,65.199,42.731,24.854,22.420,19.976,55.276,55.109,51.525,53.680,39.955
40.333,45.732,49.298,52.824,58.645,45.410,35.440,33.934,33.047,62.510,34.873,64.679,73.682,61.091,43.765,39.195,66.065,84.584,83.568,79.877,76.316,84.185,69.120,61.422,50.646,60.626,70.058,62.364,61.536,57.347,54.786,52.986,45.974,54.211,52.237,50.262,53.700,62.397,52.376,50.269,49.209,49.593,51.617,30.268,30.178,30.885,36.766,44.458,59.180,77.002,49.884,52.541,66.555,73.117,64.742,77.895,69.991,77.448,73.227,74.995,64.344,64.177,63.472,62.267,64.454,64.095,46.773,47.111,45.933,46.125,46.846,43.279,47.750,45.246,45.683,43.980,47.255,47.117,46.386,52.287,49.356,48.598,54.708,32.485,43.443,37.342,31.691,33.078,31.848,41.315,33.077,37.552,37.124,56.003,74.166,58.719,64.636,65.112,54.852,65.672,63.435,65.994,64.424,60.467,59.206,54.237,62.480,65.064,43.022,24.472,22.466,19.903,54.401,53.998,51.489,53.927,39.989
40.350,52.051,51.173,54.596,60.000,47.032,36.587,34.399,32.963,60.446,40.816,58.954,63.478,50.667,33.905,39.311,64.855,83.422,83.886,80.231,77.007,84.646,68.292,61.445,49.762,60.495,69.122,62.030,61.300,57.421,54.715,52.587,46.716,55.103,50.536,49.436,54.710,63.249,53.598,51.859,48.675,56.516,55.533,31.145,30.098,31.305,37.235,34.480,45.670,67.275,37.873,40.332,67.441,74.870,64.822,78.826,70.534,78.581,73.281,76.053,62.552,62.863,62.874,62.271,63.674,63.060,47.450,46.602,45.144,45.763,46.979,43.012,44.460,43.376,41.629,44.419,47.495,45.426,47.199,56.968,45.602,46.211,57.739,31.191,43.709,37.659,31.567,32.866,32.116,40.950,34.385,37.682,37.089,43.152,74.591,59.132,65.169,65.060,54.966,65.877,62.531,64.220,64.531,61.823,59.548,54.329,61.704,65.662,43.081,24.524,22.418,20.096,54.210,55.871,51.471,53.512,39.692
40.367,51.502,50.801,54.310,59.763,46.507,37.034,34.286,34.248,61.576,41.231,61.169,66.718,52.694,38.104,39.638,67.043,85.283,84.453,80.583,77.950,85.185,68.964,61.289,50.184,60.953,70.082,62.513,61.507,57.376,54.438,52.741,46.392,54.837,51.733,49.630,53.701,62.786,52.627,49.666,47.743,52.574,52.092,31.743,31.587,32.589,37.387,36.092,50.873,70.531,39.659,44.135,66.998,74.933,65.141,78.628,70.524,78.277,73.339,76.020,63.044,63.751,63.614,62.422,64.237,62.884,45.607,45.013,46.163,48.158,46.792,43.493,45.727,43.848,46.551,45.126,48.336,46.855,46.200,54.414,47.296,46.461,56.310,32.963,43.952,38.386,33.049,32.773,32.650,42.512,34.888,38.835,37.352,43.370,74.451,58.891,65.013,65.510,54.609,66.293,65.005,65.040,64.175,60.514,60.217,53.063,62.508,65.252,42.827,24.942,21.704,19.812,53.116,53.759,51.799,53.765,40.069
40.383,51.993,51.003,54.978,59.123,47.590,37.181,35.576,35.112,63.605,42.898,61.029,67.654,52.584,34.602,39.508,67.641,85.134,84.854,81.691,77.801,86.068,68.628,61.894,50.448,60.926,69.444,62.243,61.959,56.994,54.662,52.507,45.205,53.965,50.615,48.870,54.382,63.392,52.846,49.384,47.749,54.300,54.587,32.747,31.740,32.847,38.055,34.751,50.085,71.447,38.705,41.430,68.068,75.217,65.905,79.432,71.680,79.616,74.642,77.057,63.470,63.721,62.987,62.259,64.955,63.381,44.681,46.164,45.263,48.239,45.784,41.864,46.756,43.271,43.148,43.774,46.170,46.296,46.399,55.725,45.789,46.608,56.828,33.584,43.900,38.873,32.177,33.595,33.405,43.339,34.851,38.228,38.125,44.290,76.434,59.583,66.003,67.152,58.304,66.130,62.183,64.693,64.368,60.699,59.870,55.814,61.631,65.948,43.000,24.664,22.000,19.838,54.478,55.421,51.656,53.608,40.148
40.400,52.517,51.169,55.448,59.951,47.226,37.841,35.129,34.752,63.534,43.442,59.652,65.023,49.959,31.928,38.837,64.588,82.696,82.222,79.469,75.673,82.974,68.124,61.377,49.852,61.229,69.042,61.906,61.113,57.330,54.529,52.367,46.591,52.905,52.385,49.731,53.753,63.163,53.625,50.056,48.317,53.638,54.315,33.317,31.283,32.530,38.548,31.706,46.044,70.835,35.250,40.020,66.112,73.621,63.949,77.074,68.789,77.072,72.230,74.342,63.232,63.697,63.597,62.158,65.269,63.212,45.141,43.853,44.195,47.185,45.608,43.149,47.833,43.097,44.550,44.353,46.014,46.172,46.099,56.206,46.690,45.636,56.955,34.738,44.513,39.309,32.716,33.594,34.381,43.770,34.854,38.703,38.374,39.733,73.645,58.135,64.745,65.678,55.313,65.337,61.207,65.628,63.514,61.399,60.006,54.259,61.566,65.072,42.844,24.606,22.495,19.992,54.123,53.401,51.685,53.683,40.214
40.417,50.308,49.743,54.710,59.104,48.141,38.796,35.774,35.356,62.178,44.362,57.435,61.929,45.334,29.119,33.751,48.584,59.202,64.185,63.272,55.405,62.223,68.198,61.415,50.265,61.277,69.590,62.591,62.050,58.209,55.433,54.009,48.770,56.717,53.907,52.098,53.551,62.702,52.211,48.310,48.797,50.363,53.835,34.030,32.929,34.388,38.967,29.713,42.765,69.998,32.769,34.670,52.337,61.508,53.875,63.618,55.329,65.205,60.894,61.152,63.354,63.251,62.965,62.787,65.200,64.361,47.555,47.626,46.068,51.765,49.269,43.803,51.369,48.269,48.686,45.896,50.789,50.202,48.256,55.245,48.091,48.437,55.941,35.243,45.073,39.508,33.312,35.440,35.108,44.448,35.622,39.189,39.375,39.496,65.782,53.739,59.880,62.345,49.797,67.047,64.019,65.989,64.562,61.156,61.013,54.886,63.035,66.165,43.268,24.953,22.893,20.272,58.304,57.379,52.068,54.492,40.513
40.433,50.044,49.957,54.032,58.998,48.908,39.879,37.100,35.728,64.549,44.391,58.459,65.941,46.263,30.452,33.241,44.541,53.384,58.859,58.849,50.598,56.073,68.813,62.506,51.305,62.430,70.428,64.384,62.517,57.899,54.906,53.281,46.605,54.220,52.463,50.637,53.790,63.101,53.253,50.451,48.265,53.023,54.439,34.271,33.213,34.468,40.596,31.733,47.344,72.711,35.843,38.887,48.713,58.428,50.716,59.188,50.955,60.739,57.702,56.536,64.334,64.799,64.499,64.631,66.768,66.152,46.229,46.404,45.442,50.346,47.548,43.696,50.694,46.052,48.768,44.675,48.161,48.153,47.819,55.098,48.749,48.267,56.044,35.212,45.453,40.260,33.635,35.390,35.243,45.857,36.243,39.567,40.268,40.525,63.094,52.060,58.288,61.419,50.242,68.456,64.975,66.553,66.345,63.518,62.307,55.572,64.354,67.254,43.217,25.167,22.538,20.018,56.331,55.951,52.062,54.499,40.452
40.450,50.219,50.397,54.931,59.484,49.170,39.957,36.582,35.848,63.852,48.027,55.942,60.866,43.613,24.589,32.879,42.516,50.573,56.525,56.591,49.213,53.982,69.071,63.061,51.548,62.881,70.760,65.393,62.474,57.349,54.920,53.207,48.549,54.332,52.385,49.513,53.198,62.483,52.831,49.397,48.859,51.797,53.430,35.107,33.694,34.305,39.280,26.056,39.486,71.117,32.153,33.647,46.844,57.158,49.376,57.383,48.957,59.030,56.233,54.952,64.909,65.305,64.819,64.008,66.572,65.454,47.259,46.379,46.650,46.497,45.644,42.864,50.031,48.446,47.166,45.091,48.705,47.968,47.550,52.986,49.572,48.425,55.571,34.729,45.702,40.749,35.189,36.339,35.699,45.597,36.399,39.280,40.215,37.226,62.120,51.887,58.035,61.335,50.789,68.097,66.309,67.004,66.836,63.085,61.927,56.489,63.873,66.843,43.559,25.131,22.477,20.048,55.577,53.724,51.528,54.315,40.375
40.467,51.922,50.478,55.113,59.360,50.448,41.445,38.662,37.791,63.406,49.712,53.395,58.857,40.993,22.601,32.209,40.695,48.823,55.834,55.075,48.068,52.803,67.720,61.757,50.730,61.863,69.767,63.484,61.991,57.902,54.712,52.767,46.406,54.467,52.226,50.227,53.185,62.990,52.936,49.410,48.838,52.036,53.659,35.731,33.889,36.002,41.204,23.411,39.869,71.380,29.791,32.991,47.007,57.000,48.492,56.231,48.463,58.825,55.083,54.444,64.356,63.887,63.772,63.145,65.879,64.950,45.588,44.541,44.865,48.276,46.625,43.174,47.437,43.807,47.417,44.164,47.965,47.277,46.748,54.477,47.244,47.503,55.974,36.185,46.635,41.946,36.562,37.097,36.388,47.278,37.071,40.753,41.549,36.671,62.354,51.790,58.056,61.668,52.458,67.392,65.675,67.458,65.159,62.484,60.995,54.364,62.860,67.543,43.193,24.578,22.236,20.133,54.158,55.096,51.816,53.973,40.365
40.483,50.601,49.707,54.074,59.257,48.852,41.010,37.717,36.481,64.463,51.074,50.226,56.572,36.080,15.138,31.484,40.345,49.604,55.457,54.760,48.185,53.001,68.171,62.028,51.149,62.193,70.220,63.075,62.543,57.441,54.333,53.534,46.518,54.925,51.834,49.569,51.840,62.298,53.138,48.137,48.680,51.203,51.870,35.385,34.384,34.946,40.375,17.149,36.038,70.573,26.189,29.891,46.388,57.084,48.583,56.324,48.036,58.441,55.595,54.414,64.314,63.999,63.357,63.128,65.484,64.975,44.300,45.959,45.726,47.893,46.348,43.636,48.379,43.809,47.181,45.481,48.166,46.491,47.160,51.252,51.434,50.541,54.958,36.342,45.928,41.176,34.792,36.085,35.906,46.534,36.689,40.209,40.988,34.045,62.336,51.450,58.135,61.720,52.752,66.480,63.409,65.074,65.000,61.297,59.968,54.779,63.165,65.687,42.855,24.578,21.963,19.881,55.327,54.795,51.965,53.881,40.293
40.500,50.249,49.223,54.595,58.830,49.794,40.921,38.101,36.834,63.114,50.937,49.956,58.027,38.579,14.286,31.814,39.720,48.595,54.676,54.180,47.585,52.363,67.130,61.623,50.909,61.339,67.848,62.455,60.725,57.673,54.826,53.033,47.484,54.741,52.454,50.213,51.533,62.293,52.968,48.767,47.131,48.194,52.164,36.315,34.906,35.408,41.181,17.774,37.002,72.796,27.226,29.864,46.740,56.479,48.089,55.744,48.202,58.205,55.126,53.964,62.624,62.990,62.350,60.827,64.415,63.129,46.506,44.537,43.612,46.684,44.220,43.853,47.811,46.332,45.217,44.519,45.608,46.663,46.610,48.334,53.946,51.180,54.085,36.074,46.065,42.225,35.887,36.390,36.786,47.070,36.992,41.475,41.460,34.915,61.887,51.413,57.884,61.909,53.160,65.643,62.090,65.144,62.913,60.371,61.352,54.387,60.930,64.189,42.501,24.634,21.915,20.032,55.657,54.794,51.621,53.994,40.214
40.517,50.437,49.512,53.544,58.741,50.424,40.686,37.837,37.394,61.402,54.360,48.528,56.977,35.002,10.952,32.193,41.129,49.862,55.067,55.252,48.319,53.188,68.264,63.208,52.140,63.298,70.433,64.305,62.536,57.862,54.891,53.698,46.862,55.590,52.570,50.061,51.049,61.896,51.501,49.319,47.161,48.455,49.986,36.186,34.684,34.977,41.601,13.829,35.135,71.719,24.153,27.755,47.551,57.215,48.619,56.520,48.657,58.634,55.817,54.148,64.527,65.422,63.864,64.147,66.494,65.145,46.804,45.128,45.084,48.855,46.434,43.228,48.818,44.727,47.493,44.105,49.259,48.471,46.950,49.174,54.179,52.649,53.520,36.521,46.576,42.302,35.911,36.285,36.716,47.046,37.874,41.331,41.547,33.594,62.453,51.478,58.316,61.799,54.770,67.434,64.344,66.517,64.865,61.541,59.580,54.323,62.533,66.424,43.171,25.014,22.271,19.909,54.819,56.221,51.763,54.135,40.290
40.533,49.428,50.282,54.333,59.508,49.701,40.779,37.150,36.559,62.146,53.214,47.117,56.761,36.625,11.467,31.763,39.482,48.316,54.914,54.230,47.624,52.791,67.787,62.823,51.803,62.561,70.056,63.870,62.567,57.309,54.744,53.302,46.789,55.510,52.432,49.778,51.206,62.231,51.643,49.564,47.759,47.986,51.128,36.064,33.944,34.406,40.170,15.269,36.045,72.228,26.216,30.014,46.696,56.658,48.357,56.195,48.355,58.432,55.159,53.668,63.705,64.690,63.704,63.979,66.015,64.235,46.399,45.883,47.208,47.425,46.434,42.908,48.701,44.414,45.376,44.040,47.860,47.222,46.387,50.738,53.025,51.337,54.471,36.823,46.292,41.192,35.183,35.881,36.551,46.158,37.259,41.036,41.574,33.395,61.884,51.328,58.119,61.265,52.980,67.786,65.424,67.757,66.080,61.877,61.872,54.206,62.764,65.671,43.142,24.795,22.309,19.715,54.551,56.704,51.524,54.119,40.353
40.550,51.035,50.484,54.599,58.835,49.653,40.562,38.489,37.380,58.453,54.808,46.953,53.885,36.163,18.792,31.481,39.307,48.442,55.495,54.579,48.318,52.204,67.908,62.228,52.501,62.585,69.779,63.725,62.868,57.511,54.523,52.670,45.240,53.408,50.845,50.195,51.215,62.609,50.846,46.955,47.835,45.871,50.233,36.353,34.850,35.482,40.943,8.001,33.094,72.280,18.730,25.791,47.106,56.703,48.351,56.453,48.443,59.065,55.867,54.134,64.440,65.094,64.256,64.425,66.020,64.430,46.067,45.088,45.253,45.813,46.296,41.659,47.399,44.709,43.719,44.382,48.014,45.885,47.131,49.727,54.470,51.655,54.152,35.588,46.309,42.326,36.615,36.433,36.525,46.971,38.887,42.134,42.110,31.110,62.436,51.557,57.920,61.715,53.681,68.138,66.013,67.853,65.797,63.668,61.459,55.701,62.006,66.193,42.485,24.485,22.020,19.827,54.060,55.673,51.895,53.866,40.344
40.567,48.647,49.831,54.433,59.133,50.460,41.921,38.104,37.869,61.739,56.456,45.234,58.151,33.313,19.469,31.500,39.700,48.489,54.377,54.096,48.352,52.123,67.562,62.060,52.193,62.506,69.607,64.167,62.630,57.197,54.571,52.742,46.574,54.413,51.699,49.653,50.933,62.114,51.782,48.451,47.240,47.779,49.305,36.808,35.885,35.450,42.086,9.152,36.189,74.791,21.614,26.915,47.388,56.615,48.394,56.416,49.159,58.807,55.468,54.120,64.096,64.289,64.117,63.955,66.036,64.807,46.455,44.491,44.985,48.608,45.495,42.616,47.331,42.479,45.081,44.725,46.656,45.884,46.887,48.261,55.179,52.881,53.559,37.187,46.586,43.008,36.942,37.327,37.500,47.982,39.414,42.018,43.004,32.580,62.168,51.486,58.338,61.896,54.647,67.836,63.835,66.879,65.519,64.219,62.100,56.009,62.650,66.828,42.913,24.747,22.073,19.848,55.041,55.477,51.850,53.908,40.425
40.583,50.523,49.639,53.461,58.867,49.394,41.483,37.775,36.833,61.360,51.179,47.285,57.822,41.388,19.553,31.828,39.108,48.201,54.833,54.226,48.339,52.466,67.352,62.116,52.422,62.740,69.229,65.202,63.072,57.956,54.800,53.065,46.752,54.712,52.024,49.189,50.824,63.052,50.560,48.155,47.849,47.713,48.804,36.438,34.897,35.691,40.500,21.160,35.361,75.259,19.137,27.283,47.148,56.444,48.356,56.337,48.463,58.903,55.845,53.902,65.104,64.765,64.809,65.031,66.459,64.986,45.518,44.882,46.397,48.286,45.911,42.848,49.446,46.008,44.350,43.846,45.441,48.017,46.967,48.984,56.176,52.768,53.696,36.864,46.046,41.847,36.127,36.236,36.293,46.525,37.836,40.874,41.160,31.016,62.287,51.536,58.188,61.866,54.513,68.931,64.201,66.646,66.546,62.972,61.780,54.314,63.051,66.539,42.786,24.982,22.106,19.866,56.697,56.186,51.677,54.147,40.325
40.600,50.585,49.884,53.492,59.056,50.291,40.905,37.881,36.807,59.564,46.976,45.567,54.368,35.562,28.138,31.896,39.857,47.743,54.398,53.640,47.836,51.716,67.118,62.801,52.754,63.355,69.369,63.835,62.393,57.942,54.764,53.042,46.251,55.247,53.049,50.273,50.611,62.667,51.164,49.034,46.077,45.832,48.301,36.261,34.920,36.018,41.184,18.036,40.630,74.089,16.945,25.240,46.995,56.638,48.221,55.919,48.581,58.829,55.680,54.120,63.723,64.567,63.622,63.786,65.690,65.398,44.297,44.592,45.119,47.060,46.114,42.934,46.669,42.795,48.069,44.358,47.718,47.628,47.122,48.657,55.719,54.307,53.416,35.667,45.894,42.207,35.558,36.933,36.555,47.344,37.495,41.431,41.631,31.828,62.574,51.506,58.122,62.087,55.325,67.425,64.462,65.823,66.208,61.327,61.161,58.218,62.925,66.336,43.307,24.464,21.915,19.985,55.282,53.951,51.868,54.069,40.281
40.617,50.127,49.499,53.414,58.913,49.232,40.424,37.966,37.147,61.112,55.885,49.469,53.872,29.882,28.544,31.803,39.393,47.556,54.335,53.649,47.785,51.467,67.478,62.391,52.399,63.374,70.162,64.917,63.334,57.578,54.612,52.648,47.299,54.923,52.479,48.800,51.407,62.848,51.169,48.748,48.537,46.680,49.479,35.551,34.658,35.018,41.087,17.975,32.778,73.834,16.960,23.737,47.129,56.527,48.280,55.873,49.078,59.114,55.815,54.016,64.993,64.490,64.694,64.987,66.445,65.450,44.858,45.128,45.626,47.614,47.246,43.595,48.104,46.778,46.897,44.329,47.544,45.831,46.207,49.407,55.452,53.495,53.604,35.398,46.267,41.901,36.834,36.237,36.185,46.134,37.466,41.232,41.099,29.394,62.833,51.583,58.396,62.158,55.581,68.915,65.038,66.780,66.153,63.331,62.039,56.015,63.193,67.219,42.709,24.717,22.069,19.853,54.492,54.763,51.808,54.066,40.494
40.633,48.888,49.304,53.854,59.218,49.788,40.872,38.178,37.405,60.242,51.392,48.363,55.486,32.165,23.314,31.155,38.533,47.846,53.976,53.594,48.112,51.605,67.473,62.528,52.907,63.948,70.467,65.411,63.950,57.813,54.617,53.250,46.456,54.876,51.457,49.939,52.528,63.244,52.824,50.087,48.719,50.801,51.808,35.988,34.398,35.452,40.139,7.446,35.082,76.109,19.111,27.005,47.003,56.226,48.041,55.764,48.576,58.685,55.437,53.632,64.852,65.589,64.978,65.028,66.666,65.385,45.997,44.192,44.253,47.138,45.987,42.044,47.546,42.027,45.595,44.195,47.899,46.742,46.316,51.793,52.106,50.896,56.110,36.392,46.381,41.174,35.428,36.611,36.263,47.252,37.938,40.421,41.370,32.481,62.491,51.481,58.103,61.506,55.373,68.466,65.036,67.425,66.361,61.195,61.592,54.553,63.986,66.539,42.498,24.844,22.203,19.826,55.090,55.620,52.018,54.310,40.636
40.650,53.676,52.370,56.841,60.704,50.302,41.012,38.011,37.807,62.716,54.229,47.546,57.216,37.384,31.504,31.811,39.231,48.297,54.432,54.272,47.956,52.196,66.732,63.878,54.080,64.508,69.930,65.975,64.529,57.497,54.878,53.089,46.147,53.534,51.935,49.399,53.791,63.755,53.851,51.050,49.563,54.156,56.083,36.204,34.377,35.420,41.748,9.274,36.644,77.268,21.544,29.586,47.465,56.640,48.590,56.004,49.226,59.554,56.256,54.421,65.917,65.629,65.745,65.625,67.079,65.921,45.036,47.442,43.628,47.457,43.865,43.887,47.643,42.908,45.673,43.990,48.069,45.845,46.936,58.305,44.122,44.527,58.895,35.977,46.166,42.233,36.456,36.715,36.751,47.868,40.061,41.087,41.218,33.797,63.494,51.935,58.747,62.412,56.183,68.644,64.784,68.609,66.397,62.611,62.367,56.700,63.317,67.352,43.137,24.509,22.247,19.785,55.397,55.559,51.739,54.196,40.329
40.667,45.188,47.965,52.231,58.005,50.202,40.982,37.711,36.561,63.915,50.828,48.211,61.009,39.785,19.468,32.391,40.525,49.735,55.729,54.520,50.149,53.388,66.224,62.218,52.779,63.202,69.036,65.070,62.776,58.020,55.030,53.620,47.018,54.915,52.415,51.027,50.644,62.281,50.869,47.578,47.458,47.124,48.056,35.896,34.791,35.129,41.056,16.207,43.144,79.913,29.315,35.107,48.749,57.973,48.980,57.169,49.825,60.821,57.103,55.023,65.607,65.021,65.060,65.052,66.027,67.165,46.140,45.427,45.876,47.549,47.534,43.650,47.833,44.604,48.180,44.909,48.780,46.446,47.668,48.326,53.704,52.474,52.875,36.014,46.246,41.908,35.495,36.929,36.522,46.657,38.329,41.454,41.549,39.556,64.576,52.219,59.031,62.849,55.713,68.721,64.977,68.417,66.504,63.009,61.444,56.975,64.933,67.732,43.681,24.601,22.415,20.014,55.774,56.403,52.062,54.497,40.464
40.683,45.483,47.159,49.682,56.544,49.656,40.561,37.303,35.345,62.112,55.783,45.960,57.712,41.219,23.017,32.968,42.906,52.529,58.078,56.820,51.255,54.962,66.573,62.993,53.259,63.713,70.461,65.981,63.668,57.992,55.629,53.733,47.360,55.711,52.432,49.907,47.998,61.512,49.943,48.094,47.478,42.742,44.212,34.661,32.990,34.379,39.298,20.106,41.822,78.433,24.961,33.218,49.377,58.149,50.342,58.268,51.105,61.242,58.419,56.063,66.628,66.240,65.897,66.677,67.466,68.646,48.166,46.933,48.661,50.244,46.623,43.750,49.365,45.670,48.137,43.737,48.587,47.611,46.591,43.840,61.988,59.847,47.179,35.464,44.991,40.149,35.273,35.195,34.843,45.125,36.596,39.763,39.954,38.436,64.132,52.299,58.727,63.142,55.147,70.539,67.392,69.177,67.803,63.253,62.378,54.978,63.695,68.086,43.162,24.976,21.978,19.886,56.733,57.109,51.876,54.728,40.685
40.700,48.247,48.893,51.119,56.534,51.734,42.137,38.083,36.511,64.358,53.204,49.120,64.019,41.921,24.486,32.606,42.097,51.813,57.180,56.149,50.216,54.046,66.578,63.250,53.528,65.025,70.376,66.316,65.364,57.569,54.853,53.248,48.265,54.056,50.857,50.518,49.861,61.658,50.366,48.593,48.416,45.651,44.076,35.553,34.871,34.971,41.154,20.967,46.541,80.721,31.830,39.000,48.758,57.464,49.907,57.756,50.779,61.089,58.202,55.912,66.117,67.167,66.681,66.900,67.796,67.978,46.519,44.393,46.331,44.888,45.971,43.586,47.396,43.124,46.715,44.157,48.110,46.357,45.988,45.243,61.374,61.005,49.888,36.500,46.572,41.007,35.642,36.051,35.623,46.563,36.989,39.703,41.330,41.209,64.517,52.312,58.986,62.819,55.857,70.152,67.366,69.670,67.623,64.387,63.606,56.569,64.286,67.143,42.997,24.422,22.201,19.592,55.789,53.989,51.992,54.381,40.610
40.717,44.525,48.109,52.620,58.945,52.147,43.393,40.078,38.488,64.707,52.849,47.877,64.305,42.804,17.840,33.128,48.434,52.713,58.489,58.419,51.614,55.339,66.469,63.502,54.142,65.370,69.876,66.886,65.535,57.712,54.850,53.095,44.885,53.542,51.458,49.555,54.992,63.653,54.620,53.608,51.740,55.869,55.089,37.533,36.552,37.258,43.273,22.485,47.670,81.252,32.457,39.934,50.494,59.265,50.504,58.628,51.568,62.432,58.968,56.914,66.399,66.544,66.596,67.395,67.668,68.040,44.941,44.160,45.306,46.416,46.590,43.939,47.044,41.652,43.633,44.461,48.295,46.414,46.739,54.550,49.968,49.000,55.833,38.050,47.260,44.728,38.602,39.857,39.055,49.997,39.878,42.618,44.084,43.951,65.795,53.022,59.754,64.022,57.200,70.073,66.018,69.045,67.452,63.024,63.875,57.347,65.679,67.561,42.878,24.803,21.991,20.081,56.129,55.679,52.278,54.207,40.483
40.733,43.945,47.668,52.193,58.515,52.547,42.980,39.673,37.403,63.710,52.491,48.652,66.273,45.007,20.254,33.200,61.871,53.049,59.583,61.681,51.836,55.691,65.972,63.739,54.423,65.745,70.178,67.673,65.899,57.873,55.059,53.709,47.347,55.025,51.832,49.516,53.914,62.997,54.141,51.490,51.524,56.630,53.512,36.772,35.747,35.657,41.938,24.280,49.254,83.461,36.080,42.374,49.863,59.038,50.502,59.174,52.082,62.038,58.700,56.808,67.398,67.225,67.440,68.798,69.043,68.984,46.607,45.126,45.924,48.147,48.235,44.317,48.902,46.598,46.076,45.626,50.277,46.333,47.202,55.572,50.211,50.363,55.102,37.221,46.580,43.515,36.880,38.505,37.934,48.212,39.153,41.295,42.593,46.682,65.083,52.615,59.667,63.678,57.167,71.951,68.094,71.953,68.861,64.668,64.916,58.665,65.726,68.394,43.273,24.848,22.568,19.953,56.105,55.724,52.209,54.563,40.299
40.750,43.750,47.414,52.522,58.528,52.297,42.495,39.989,37.747,62.992,55.403,47.858,64.280,44.065,18.926,32.952,52.401,53.196,58.680,59.585,51.724,55.090,66.039,63.525,53.822,65.163,69.883,66.688,65.084,57.583,54.835,52.456,45.963,53.907,51.559,49.928,54.297,63.080,53.147,50.340,49.897,54.283,52.352,36.602,35.617,35.582,42.330,23.591,49.752,82.481,34.037,41.547,49.788,59.312,50.565,58.787,51.575,61.673,58.520,56.269,67.284,65.986,66.400,67.595,68.420,68.769,46.259,44.566,47.276,47.666,46.071,44.306,48.747,45.725,47.198,45.226,47.359,46.436,45.977,52.080,50.115,48.362,54.781,37.663,47.319,43.777,36.556,37.562,38.119,48.126,40.651,42.570,43.382,44.034,65.283,52.928,60.028,63.573,57.556,71.011,68.506,70.171,68.203,64.438,63.829,57.930,64.946,68.339,42.862,24.636,22.224,20.025,56.954,56.232,52.046,54.275,40.735
